DaysPassed,TotalPopulation,TotalBabies,DeathsAge,DeathsPredator,DeathsStarved,TotalDeaths,FoodTime,BridgesTime,HousesTime,ProcreationTime,AverageFoodTime,AverageBridgesTime,AverageHouseTime,AverageProcreationTime
725,2558,165,2142,240,116,2498,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
726,2550,165,2146,241,116,2503,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
727,2550,165,2147,242,116,2505,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
728,2550,165,2149,242,116,2507,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
729,2546,165,2150,242,116,2508,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
730,2540,165,2150,242,116,2508,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
731,2590,165,2152,243,116,2511,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
732,2590,165,2154,243,116,2513,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
733,2580,165,2155,243,116,2514,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
734,2571,165,2157,244,116,2517,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
735,2570,165,2158,244,116,2518,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
736,2570,165,2159,244,116,2519,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
737,2565,165,2160,244,116,2520,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
738,2562,165,2162,244,116,2522,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
739,2559,165,2163,244,116,2523,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
740,2559,165,2165,244,116,2525,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
741,2609,165,2166,244,116,2526,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
742,2609,165,2166,244,116,2526,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
743,2600,165,2168,244,116,2528,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
744,2591,165,2172,244,116,2532,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
745,2581,165,2174,244,116,2534,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
746,2575,165,2175,244,116,2535,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
747,2570,165,2177,244,116,2537,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
748,2568,165,2178,244,116,2538,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
749,2568,165,2178,244,116,2538,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
750,2568,165,2180,244,116,2540,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
751,2618,165,2180,244,116,2540,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
752,2618,165,2182,244,116,2542,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
753,2618,165,2183,244,116,2543,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
754,2618,165,2187,244,116,2547,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
755,2618,165,2190,244,116,2550,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
756,2616,165,2191,244,116,2551,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
757,2608,165,2192,244,116,2552,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
758,2602,165,2194,244,116,2554,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
759,2598,165,2194,244,116,2554,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
760,2592,165,2195,244,116,2555,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
761,2626,165,2195,244,116,2555,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
762,2614,165,2196,244,116,2556,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
763,2613,165,2198,245,116,2559,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
764,2609,165,2201,245,116,2562,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
765,2602,165,2201,245,116,2562,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
766,2600,165,2201,245,116,2562,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
767,2599,165,2201,245,116,2562,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
768,2594,165,2202,245,116,2563,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
769,2590,165,2202,245,116,2563,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
770,2587,165,2202,245,116,2563,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
771,2632,165,2202,245,116,2563,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
772,2615,165,2202,245,116,2563,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
773,2609,165,2204,245,116,2565,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
774,2603,165,2205,245,116,2566,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
775,2598,165,2209,245,116,2570,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
776,2596,165,2209,247,116,2572,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
777,2591,165,2211,247,116,2574,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
778,2589,165,2211,247,116,2574,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
779,2584,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
780,2582,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
781,2607,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
782,2582,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
783,2577,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
784,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
785,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
786,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
787,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
788,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
789,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
790,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
791,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
792,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
793,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
794,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
795,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
796,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
797,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
798,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
799,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
800,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
801,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
802,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
803,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
804,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
805,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
806,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
807,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
808,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
809,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
810,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
811,2576,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
812,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
813,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
814,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
815,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
816,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
817,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
818,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
819,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
820,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
821,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
822,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
823,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
824,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
825,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
826,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
827,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
828,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
829,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
830,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
831,2578,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
832,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
833,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
834,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
835,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
836,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
837,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
838,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
839,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
840,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
841,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
842,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
843,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
844,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
845,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
846,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
847,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
848,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
849,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
850,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
851,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
852,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
853,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
854,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
855,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
856,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
857,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
858,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
859,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
860,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
861,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
862,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
863,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
864,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
865,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
866,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
867,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
868,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
869,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
870,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
871,2577,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
872,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
873,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
874,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
875,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
876,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
877,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
878,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
879,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
880,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
881,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
882,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
883,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
884,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
885,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
886,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
887,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
888,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
889,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
890,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
891,2577,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
892,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
893,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
894,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
895,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
896,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
897,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
898,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
899,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
900,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
901,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
902,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
903,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
904,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
905,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
906,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
907,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
908,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
909,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
910,2575,165,2212,247,116,2575,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
911,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
912,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
913,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
914,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
915,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
916,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
917,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
918,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
919,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
920,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
921,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
922,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
923,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
924,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
925,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
926,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
927,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
928,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
929,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
930,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
931,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
932,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
933,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
934,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
935,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
936,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
937,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
938,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
939,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
940,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
941,2578,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
942,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
943,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
944,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
945,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
946,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
947,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
948,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
949,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
950,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
951,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
952,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
953,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
954,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
955,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
956,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
957,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
958,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
959,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
960,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
961,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
962,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
963,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
